https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALGO,Volume USDT,tradecount
1648011600000,2022-03-23 05:00:00,ALGO/USDT,0.81320000,0.81630000,0.81030000,0.81440000,815631.00000000,663280.97180000,1865
1648008000000,2022-03-23 04:00:00,ALGO/USDT,0.80980000,0.81360000,0.80420000,0.81310000,1401075.00000000,1133821.65370000,3426
1648004400000,2022-03-23 03:00:00,ALGO/USDT,0.81530000,0.81650000,0.80950000,0.80960000,1777015.00000000,1444635.42780000,3582
1648000800000,2022-03-23 02:00:00,ALGO/USDT,0.81500000,0.82200000,0.81450000,0.81550000,996960.00000000,815797.61250000,2855
1647997200000,2022-03-23 01:00:00,ALGO/USDT,0.81950000,0.81950000,0.80620000,0.81500000,1609355.00000000,1306454.25780000,5351
1647993600000,2022-03-23 00:00:00,ALGO/USDT,0.82680000,0.82720000,0.81120000,0.81940000,1956771.00000000,1601228.87740000,6430
1647990000000,2022-03-22 23:00:00,ALGO/USDT,0.83050000,0.83050000,0.82080000,0.82670000,982050.00000000,809963.11560000,2555
1647986400000,2022-03-22 22:00:00,ALGO/USDT,0.82330000,0.83080000,0.81810000,0.83050000,2063008.00000000,1697569.09720000,4624
1647982800000,2022-03-22 21:00:00,ALGO/USDT,0.82040000,0.82330000,0.81970000,0.82330000,488358.00000000,401254.05710000,1435
1647979200000,2022-03-22 20:00:00,ALGO/USDT,0.81690000,0.82350000,0.81690000,0.82040000,1215153.00000000,997187.89850000,3304
1647975600000,2022-03-22 19:00:00,ALGO/USDT,0.82770000,0.82930000,0.81400000,0.81690000,1145886.00000000,941345.12900000,4180
1647972000000,2022-03-22 18:00:00,ALGO/USDT,0.82560000,0.83110000,0.82530000,0.82790000,686567.00000000,568559.69490000,1994
1647968400000,2022-03-22 17:00:00,ALGO/USDT,0.82520000,0.82890000,0.82450000,0.82570000,933595.00000000,771768.74170000,2901
1647964800000,2022-03-22 16:00:00,ALGO/USDT,0.82740000,0.83140000,0.82430000,0.82520000,1233533.00000000,1021100.90280000,3519
1647961200000,2022-03-22 15:00:00,ALGO/USDT,0.83130000,0.83460000,0.82690000,0.82740000,1934624.00000000,1606638.97430000,4802
1647957600000,2022-03-22 14:00:00,ALGO/USDT,0.83730000,0.84400000,0.83070000,0.83110000,2111848.00000000,1770923.96160000,5241
1647954000000,2022-03-22 13:00:00,ALGO/USDT,0.83520000,0.84510000,0.83350000,0.83730000,2350183.00000000,1972729.42860000,5297
1647950400000,2022-03-22 12:00:00,ALGO/USDT,0.84870000,0.84870000,0.83440000,0.83510000,2509400.00000000,2111482.48870000,7485
1647946800000,2022-03-22 11:00:00,ALGO/USDT,0.84180000,0.85200000,0.83630000,0.84870000,4474233.00000000,3773763.34010000,13066
1647943200000,2022-03-22 10:00:00,ALGO/USDT,0.82490000,0.84300000,0.82240000,0.84180000,4409607.00000000,3692250.12410000,14614
1647939600000,2022-03-22 09:00:00,ALGO/USDT,0.82220000,0.82660000,0.81870000,0.82480000,1684236.00000000,1385019.57510000,4334
1647936000000,2022-03-22 08:00:00,ALGO/USDT,0.82020000,0.82640000,0.81620000,0.82220000,1638140.00000000,1346564.41410000,4247
1647932400000,2022-03-22 07:00:00,ALGO/USDT,0.81550000,0.82210000,0.81490000,0.82020000,1957734.00000000,1601675.68250000,4160
1647928800000,2022-03-22 06:00:00,ALGO/USDT,0.82590000,0.82700000,0.81080000,0.81550000,3414118.00000000,2786231.19020000,8205
1647925200000,2022-03-22 05:00:00,ALGO/USDT,0.82650000,0.83830000,0.82120000,0.82600000,4458296.00000000,3693834.88660000,13355
1647921600000,2022-03-22 04:00:00,ALGO/USDT,0.81500000,0.83030000,0.81430000,0.82650000,3581206.00000000,2955266.88050000,10189
1647918000000,2022-03-22 03:00:00,ALGO/USDT,0.81750000,0.82310000,0.81080000,0.81440000,2548751.00000000,2084002.76960000,5753
1647914400000,2022-03-22 02:00:00,ALGO/USDT,0.80710000,0.82530000,0.80660000,0.81720000,2726285.00000000,2228160.41420000,7876
1647910800000,2022-03-22 01:00:00,ALGO/USDT,0.80790000,0.81430000,0.80500000,0.80710000,2370755.00000000,1918248.71060000,7727
1647907200000,2022-03-22 00:00:00,ALGO/USDT,0.82770000,0.83040000,0.80310000,0.80790000,3785391.00000000,3076034.64990000,11452
1647903600000,2022-03-21 23:00:00,ALGO/USDT,0.82080000,0.82910000,0.81050000,0.82760000,6210990.00000000,5090952.20440000,15462
1647900000000,2022-03-21 22:00:00,ALGO/USDT,0.80620000,0.82150000,0.80430000,0.82070000,3750813.00000000,3049750.24670000,9557
1647896400000,2022-03-21 21:00:00,ALGO/USDT,0.80410000,0.81100000,0.80170000,0.80630000,2154935.00000000,1736894.70250000,4957
1647892800000,2022-03-21 20:00:00,ALGO/USDT,0.79600000,0.81000000,0.79400000,0.80410000,3335355.00000000,2678223.22670000,7911
1647889200000,2022-03-21 19:00:00,ALGO/USDT,0.80190000,0.80190000,0.79510000,0.79600000,1791813.00000000,1429577.91390000,3781
1647885600000,2022-03-21 18:00:00,ALGO/USDT,0.79900000,0.80640000,0.79580000,0.80190000,2070477.00000000,1656067.82610000,5207
1647882000000,2022-03-21 17:00:00,ALGO/USDT,0.79770000,0.80240000,0.79340000,0.79910000,3045429.00000000,2431092.39480000,6323
1647878400000,2022-03-21 16:00:00,ALGO/USDT,0.80370000,0.80640000,0.79320000,0.79770000,3485344.00000000,2787346.54530000,8918
1647874800000,2022-03-21 15:00:00,ALGO/USDT,0.80840000,0.80980000,0.79770000,0.80400000,4590452.00000000,3690969.80470000,10074
1647871200000,2022-03-21 14:00:00,ALGO/USDT,0.80170000,0.81800000,0.79470000,0.80860000,7351302.00000000,5940765.01170000,18382
1647867600000,2022-03-21 13:00:00,ALGO/USDT,0.79560000,0.81620000,0.79530000,0.80170000,7960678.00000000,6423825.96290000,22663
1647864000000,2022-03-21 12:00:00,ALGO/USDT,0.78740000,0.79740000,0.78180000,0.79570000,5196318.00000000,4094129.39830000,11991
1647860400000,2022-03-21 11:00:00,ALGO/USDT,0.76440000,0.79250000,0.76330000,0.78730000,6496816.00000000,5081458.70340000,16609
1647856800000,2022-03-21 10:00:00,ALGO/USDT,0.75660000,0.76700000,0.75660000,0.76450000,2921613.00000000,2226100.91960000,5972
1647853200000,2022-03-21 09:00:00,ALGO/USDT,0.75230000,0.75730000,0.74960000,0.75660000,856527.00000000,645468.75050000,2308
1647849600000,2022-03-21 08:00:00,ALGO/USDT,0.75390000,0.75610000,0.75220000,0.75230000,1004519.00000000,757540.04520000,2363
1647846000000,2022-03-21 07:00:00,ALGO/USDT,0.74610000,0.75420000,0.74480000,0.75390000,1150772.00000000,863485.82670000,2650
1647842400000,2022-03-21 06:00:00,ALGO/USDT,0.74730000,0.74880000,0.74300000,0.74610000,534810.00000000,399265.69930000,1531
1647838800000,2022-03-21 05:00:00,ALGO/USDT,0.74380000,0.74730000,0.74330000,0.74690000,624053.00000000,465018.02130000,1387
1647835200000,2022-03-21 04:00:00,ALGO/USDT,0.74120000,0.74490000,0.74040000,0.74330000,516584.00000000,383251.29850000,1200
1647831600000,2022-03-21 03:00:00,ALGO/USDT,0.73740000,0.74270000,0.73630000,0.74120000,495141.00000000,366105.44830000,1149
1647828000000,2022-03-21 02:00:00,ALGO/USDT,0.74110000,0.74400000,0.73000000,0.73740000,1534974.00000000,1127979.16830000,4029
1647824400000,2022-03-21 01:00:00,ALGO/USDT,0.74180000,0.74540000,0.74000000,0.74120000,466937.00000000,346666.71420000,1201
1647820800000,2022-03-21 00:00:00,ALGO/USDT,0.74130000,0.74290000,0.73590000,0.74160000,676274.00000000,500235.15240000,1638
1647817200000,2022-03-20 23:00:00,ALGO/USDT,0.74640000,0.74820000,0.74030000,0.74140000,752531.00000000,560094.93590000,1608
1647813600000,2022-03-20 22:00:00,ALGO/USDT,0.74560000,0.74690000,0.74090000,0.74630000,832211.00000000,618285.98280000,1663
1647810000000,2022-03-20 21:00:00,ALGO/USDT,0.74030000,0.74710000,0.73800000,0.74560000,574005.00000000,425872.77100000,1349
1647806400000,2022-03-20 20:00:00,ALGO/USDT,0.74470000,0.75030000,0.73950000,0.74080000,977371.00000000,727455.10640000,2563
1647802800000,2022-03-20 19:00:00,ALGO/USDT,0.73960000,0.74500000,0.73860000,0.74460000,399597.00000000,296769.38730000,1068
1647799200000,2022-03-20 18:00:00,ALGO/USDT,0.73730000,0.74150000,0.73560000,0.73950000,972324.00000000,718529.83840000,2185
1647795600000,2022-03-20 17:00:00,ALGO/USDT,0.74410000,0.74800000,0.73390000,0.73770000,1405599.00000000,1040638.61050000,3569
1647792000000,2022-03-20 16:00:00,ALGO/USDT,0.74190000,0.74870000,0.73870000,0.74420000,1014388.00000000,754927.84940000,2245
1647788400000,2022-03-20 15:00:00,ALGO/USDT,0.74180000,0.74510000,0.73820000,0.74220000,923692.00000000,684876.27500000,2556
1647784800000,2022-03-20 14:00:00,ALGO/USDT,0.74220000,0.74900000,0.74050000,0.74150000,989197.00000000,736598.14130000,2114
1647781200000,2022-03-20 13:00:00,ALGO/USDT,0.74560000,0.74710000,0.74200000,0.74220000,975965.00000000,726678.86730000,1989
1647777600000,2022-03-20 12:00:00,ALGO/USDT,0.74570000,0.74770000,0.73790000,0.74530000,1836122.00000000,1364036.38220000,4975
1647774000000,2022-03-20 11:00:00,ALGO/USDT,0.75560000,0.75740000,0.74530000,0.74580000,1322076.00000000,993147.68480000,3483
1647770400000,2022-03-20 10:00:00,ALGO/USDT,0.75530000,0.75740000,0.75010000,0.75570000,876585.00000000,660338.12040000,1844
1647766800000,2022-03-20 09:00:00,ALGO/USDT,0.76540000,0.76810000,0.75000000,0.75530000,2993652.00000000,2267325.76130000,6506
1647763200000,2022-03-20 08:00:00,ALGO/USDT,0.77040000,0.77080000,0.76530000,0.76540000,818287.00000000,628431.61470000,1550
1647759600000,2022-03-20 07:00:00,ALGO/USDT,0.76850000,0.77160000,0.76510000,0.77050000,1029972.00000000,790902.45570000,2293
1647756000000,2022-03-20 06:00:00,ALGO/USDT,0.77280000,0.77700000,0.76850000,0.76850000,833158.00000000,644321.52320000,2551
1647752400000,2022-03-20 05:00:00,ALGO/USDT,0.76550000,0.77420000,0.76480000,0.77280000,1244787.00000000,959333.28930000,3004
1647748800000,2022-03-20 04:00:00,ALGO/USDT,0.76980000,0.77150000,0.76450000,0.76550000,889130.00000000,682270.92040000,1794
1647745200000,2022-03-20 03:00:00,ALGO/USDT,0.76670000,0.77050000,0.76510000,0.76970000,796554.00000000,612024.21820000,1776
1647741600000,2022-03-20 02:00:00,ALGO/USDT,0.76750000,0.76970000,0.76060000,0.76670000,946101.00000000,724063.66550000,2315
1647738000000,2022-03-20 01:00:00,ALGO/USDT,0.75980000,0.76780000,0.75550000,0.76730000,1192507.00000000,906359.08410000,2799
1647734400000,2022-03-20 00:00:00,ALGO/USDT,0.76480000,0.76790000,0.75580000,0.75980000,1063347.00000000,810015.68950000,2734
1647730800000,2022-03-19 23:00:00,ALGO/USDT,0.76040000,0.76510000,0.75830000,0.76490000,1040187.00000000,793154.17870000,2175
1647727200000,2022-03-19 22:00:00,ALGO/USDT,0.76460000,0.76800000,0.75170000,0.76040000,2478499.00000000,1880326.30000000,5789
1647723600000,2022-03-19 21:00:00,ALGO/USDT,0.76710000,0.77150000,0.76460000,0.76460000,594426.00000000,457071.03050000,1459
1647720000000,2022-03-19 20:00:00,ALGO/USDT,0.76740000,0.76890000,0.76180000,0.76700000,1568901.00000000,1200562.38230000,3534
1647716400000,2022-03-19 19:00:00,ALGO/USDT,0.77340000,0.77410000,0.76610000,0.76740000,1570089.00000000,1208215.37730000,3467
1647712800000,2022-03-19 18:00:00,ALGO/USDT,0.77450000,0.77690000,0.77140000,0.77350000,1195458.00000000,925353.34230000,3498
1647709200000,2022-03-19 17:00:00,ALGO/USDT,0.77830000,0.77840000,0.77260000,0.77440000,2389986.00000000,1853465.31540000,6354
1647705600000,2022-03-19 16:00:00,ALGO/USDT,0.77460000,0.78050000,0.77020000,0.77830000,2213236.00000000,1716666.73240000,6001
1647702000000,2022-03-19 15:00:00,ALGO/USDT,0.77570000,0.78000000,0.77020000,0.77440000,2353209.00000000,1826160.20880000,5729
1647698400000,2022-03-19 14:00:00,ALGO/USDT,0.76450000,0.77660000,0.76130000,0.77590000,1748499.00000000,1345954.19840000,4702
1647694800000,2022-03-19 13:00:00,ALGO/USDT,0.77240000,0.77390000,0.76240000,0.76460000,1737195.00000000,1337030.02640000,4075
1647691200000,2022-03-19 12:00:00,ALGO/USDT,0.76920000,0.77250000,0.76800000,0.77240000,1003038.00000000,773177.11210000,3708
1647687600000,2022-03-19 11:00:00,ALGO/USDT,0.76270000,0.76940000,0.76120000,0.76930000,1536880.00000000,1178011.59710000,3995
1647684000000,2022-03-19 10:00:00,ALGO/USDT,0.76070000,0.76390000,0.76040000,0.76270000,816847.00000000,622396.71400000,2084
1647680400000,2022-03-19 09:00:00,ALGO/USDT,0.76470000,0.76540000,0.76000000,0.76070000,849183.00000000,647479.51790000,2312
1647676800000,2022-03-19 08:00:00,ALGO/USDT,0.75950000,0.76520000,0.75840000,0.76460000,844261.00000000,642812.75720000,1977
1647673200000,2022-03-19 07:00:00,ALGO/USDT,0.76540000,0.76540000,0.75740000,0.75950000,1212278.00000000,922412.71750000,2749
1647669600000,2022-03-19 06:00:00,ALGO/USDT,0.76460000,0.76630000,0.76210000,0.76540000,1041747.00000000,795789.69300000,2047
1647666000000,2022-03-19 05:00:00,ALGO/USDT,0.76610000,0.76690000,0.76280000,0.76460000,687177.00000000,525572.61930000,1628
1647662400000,2022-03-19 04:00:00,ALGO/USDT,0.76420000,0.76690000,0.76090000,0.76620000,1093626.00000000,835981.19030000,2543
1647658800000,2022-03-19 03:00:00,ALGO/USDT,0.76200000,0.76530000,0.75830000,0.76430000,1713091.00000000,1303160.05360000,3028
1647655200000,2022-03-19 02:00:00,ALGO/USDT,0.76030000,0.76410000,0.75780000,0.76190000,1090446.00000000,829808.16000000,2175
1647651600000,2022-03-19 01:00:00,ALGO/USDT,0.75960000,0.76410000,0.75810000,0.76050000,1251186.00000000,952075.68570000,3116
1647648000000,2022-03-19 00:00:00,ALGO/USDT,0.75490000,0.76680000,0.75490000,0.75990000,1680041.00000000,1279253.68860000,4672
1647644400000,2022-03-18 23:00:00,ALGO/USDT,0.75210000,0.75980000,0.75210000,0.75480000,1024514.00000000,774700.32880000,2105
1647640800000,2022-03-18 22:00:00,ALGO/USDT,0.75590000,0.75620000,0.75020000,0.75220000,560596.00000000,422130.80790000,1669
1647637200000,2022-03-18 21:00:00,ALGO/USDT,0.75420000,0.75660000,0.75070000,0.75590000,540510.00000000,407260.49750000,1733
1647633600000,2022-03-18 20:00:00,ALGO/USDT,0.76130000,0.76310000,0.75410000,0.75420000,1357256.00000000,1028095.03930000,2806
1647630000000,2022-03-18 19:00:00,ALGO/USDT,0.75280000,0.76210000,0.75230000,0.76140000,960023.00000000,725329.66410000,2256
1647626400000,2022-03-18 18:00:00,ALGO/USDT,0.75930000,0.75950000,0.75220000,0.75280000,1191167.00000000,900167.59980000,2649
1647622800000,2022-03-18 17:00:00,ALGO/USDT,0.76120000,0.76350000,0.75400000,0.75920000,1617790.00000000,1228047.73080000,4241
1647619200000,2022-03-18 16:00:00,ALGO/USDT,0.75290000,0.76140000,0.75060000,0.76120000,2092028.00000000,1582343.14150000,5146
1647615600000,2022-03-18 15:00:00,ALGO/USDT,0.74290000,0.75540000,0.74290000,0.75300000,2165965.00000000,1625072.42000000,5269
1647612000000,2022-03-18 14:00:00,ALGO/USDT,0.73700000,0.74570000,0.73680000,0.74280000,2215581.00000000,1644215.82430000,4667
1647608400000,2022-03-18 13:00:00,ALGO/USDT,0.73400000,0.73840000,0.73160000,0.73700000,1481054.00000000,1088221.56660000,2762
1647604800000,2022-03-18 12:00:00,ALGO/USDT,0.73610000,0.73770000,0.73240000,0.73420000,1052262.00000000,774114.02260000,2171
1647601200000,2022-03-18 11:00:00,ALGO/USDT,0.73230000,0.73780000,0.73030000,0.73610000,2062143.00000000,1515122.44250000,3858
1647597600000,2022-03-18 10:00:00,ALGO/USDT,0.74020000,0.74090000,0.73150000,0.73230000,1399127.00000000,1032186.63030000,3469
1647594000000,2022-03-18 09:00:00,ALGO/USDT,0.74400000,0.74620000,0.73940000,0.74000000,1388801.00000000,1032784.99490000,2912
1647590400000,2022-03-18 08:00:00,ALGO/USDT,0.74430000,0.75060000,0.74170000,0.74380000,1901108.00000000,1419426.86220000,3811
1647586800000,2022-03-18 07:00:00,ALGO/USDT,0.74780000,0.75040000,0.74260000,0.74430000,1580161.00000000,1179185.26310000,3073
1647583200000,2022-03-18 06:00:00,ALGO/USDT,0.74260000,0.75490000,0.74260000,0.74760000,3608966.00000000,2701115.07600000,6030
1647579600000,2022-03-18 05:00:00,ALGO/USDT,0.73180000,0.76550000,0.73180000,0.74240000,3722361.00000000,2765793.55500000,7502
1647576000000,2022-03-18 04:00:00,ALGO/USDT,0.72810000,0.73260000,0.72550000,0.73180000,532622.00000000,388723.04300000,2117
1647572400000,2022-03-18 03:00:00,ALGO/USDT,0.73040000,0.73200000,0.72550000,0.72810000,718135.00000000,523267.72520000,3451
1647568800000,2022-03-18 02:00:00,ALGO/USDT,0.73470000,0.73470000,0.72840000,0.73030000,1005985.00000000,735224.72160000,3767
1647565200000,2022-03-18 01:00:00,ALGO/USDT,0.72810000,0.73670000,0.72690000,0.73470000,1199296.00000000,879337.44470000,3035
1647561600000,2022-03-18 00:00:00,ALGO/USDT,0.74190000,0.74280000,0.72690000,0.72810000,2089941.00000000,1537912.26750000,4673
1647558000000,2022-03-17 23:00:00,ALGO/USDT,0.75130000,0.75160000,0.74110000,0.74180000,1602269.00000000,1194618.41730000,3783
1647554400000,2022-03-17 22:00:00,ALGO/USDT,0.75320000,0.75830000,0.75020000,0.75140000,1888516.00000000,1424200.53650000,3932
1647550800000,2022-03-17 21:00:00,ALGO/USDT,0.74690000,0.75320000,0.74600000,0.75320000,892597.00000000,668515.80260000,2372
1647547200000,2022-03-17 20:00:00,ALGO/USDT,0.75660000,0.75690000,0.74630000,0.74690000,1149513.00000000,863997.08150000,3290
1647543600000,2022-03-17 19:00:00,ALGO/USDT,0.74460000,0.76100000,0.74420000,0.75650000,2437683.00000000,1837835.39330000,6696
1647540000000,2022-03-17 18:00:00,ALGO/USDT,0.75130000,0.75150000,0.74280000,0.74450000,1094002.00000000,817474.04940000,3137
1647536400000,2022-03-17 17:00:00,ALGO/USDT,0.74690000,0.75400000,0.74170000,0.75140000,1545889.00000000,1158048.56130000,4201
1647532800000,2022-03-17 16:00:00,ALGO/USDT,0.74300000,0.74780000,0.74050000,0.74690000,1076428.00000000,800943.93640000,2706
1647529200000,2022-03-17 15:00:00,ALGO/USDT,0.73460000,0.75060000,0.73300000,0.74270000,2639914.00000000,1963918.91010000,6352
1647525600000,2022-03-17 14:00:00,ALGO/USDT,0.73790000,0.74450000,0.73390000,0.73480000,1712931.00000000,1265501.79820000,4665
1647522000000,2022-03-17 13:00:00,ALGO/USDT,0.73500000,0.73960000,0.73060000,0.73800000,1128658.00000000,830290.11160000,2589
1647518400000,2022-03-17 12:00:00,ALGO/USDT,0.73120000,0.73990000,0.73070000,0.73490000,1712910.00000000,1259475.56640000,4174
1647514800000,2022-03-17 11:00:00,ALGO/USDT,0.73040000,0.73380000,0.72990000,0.73130000,957115.00000000,700614.09370000,2100
1647511200000,2022-03-17 10:00:00,ALGO/USDT,0.72970000,0.73100000,0.72520000,0.73050000,1448706.00000000,1054992.49030000,2636
1647507600000,2022-03-17 09:00:00,ALGO/USDT,0.73150000,0.73240000,0.72910000,0.72980000,757835.00000000,553612.40130000,2142
1647504000000,2022-03-17 08:00:00,ALGO/USDT,0.72650000,0.73280000,0.72560000,0.73120000,1086621.00000000,792953.90350000,3054
1647500400000,2022-03-17 07:00:00,ALGO/USDT,0.72460000,0.72650000,0.72180000,0.72640000,737846.00000000,534551.29120000,2074
1647496800000,2022-03-17 06:00:00,ALGO/USDT,0.72940000,0.73250000,0.72120000,0.72460000,917993.00000000,667102.69100000,2666
1647493200000,2022-03-17 05:00:00,ALGO/USDT,0.72930000,0.73180000,0.72560000,0.72920000,1102406.00000000,803548.28840000,2546
1647489600000,2022-03-17 04:00:00,ALGO/USDT,0.72570000,0.72950000,0.72260000,0.72950000,885213.00000000,642131.38110000,2371
1647486000000,2022-03-17 03:00:00,ALGO/USDT,0.73070000,0.73100000,0.72540000,0.72580000,790045.00000000,575415.90380000,1922
1647482400000,2022-03-17 02:00:00,ALGO/USDT,0.73240000,0.73780000,0.72820000,0.73070000,1858211.00000000,1361807.44640000,3273
1647478800000,2022-03-17 01:00:00,ALGO/USDT,0.73410000,0.73450000,0.72390000,0.73230000,1772405.00000000,1290007.66790000,3389
1647475200000,2022-03-17 00:00:00,ALGO/USDT,0.73650000,0.73770000,0.73040000,0.73400000,709000.00000000,519683.91700000,1798
1647471600000,2022-03-16 23:00:00,ALGO/USDT,0.72860000,0.73870000,0.72800000,0.73650000,688009.00000000,505620.24530000,1989
1647468000000,2022-03-16 22:00:00,ALGO/USDT,0.72860000,0.73080000,0.72540000,0.72890000,653508.00000000,476080.00720000,1582
1647464400000,2022-03-16 21:00:00,ALGO/USDT,0.73180000,0.73510000,0.72630000,0.72880000,576401.00000000,421089.09070000,1971
1647460800000,2022-03-16 20:00:00,ALGO/USDT,0.73180000,0.73700000,0.72810000,0.73160000,1552292.00000000,1138760.24580000,4224
1647457200000,2022-03-16 19:00:00,ALGO/USDT,0.71370000,0.73340000,0.71030000,0.73170000,3288237.00000000,2387771.18510000,7370
1647453600000,2022-03-16 18:00:00,ALGO/USDT,0.70980000,0.71500000,0.69720000,0.71360000,4194891.00000000,2954156.68990000,9357
1647450000000,2022-03-16 17:00:00,ALGO/USDT,0.71310000,0.71670000,0.70760000,0.70980000,829064.00000000,590559.63200000,1856
1647446400000,2022-03-16 16:00:00,ALGO/USDT,0.71560000,0.71840000,0.70830000,0.71330000,995842.00000000,710548.03900000,2299
1647442800000,2022-03-16 15:00:00,ALGO/USDT,0.71460000,0.71780000,0.71240000,0.71550000,926815.00000000,662539.33030000,1870
1647439200000,2022-03-16 14:00:00,ALGO/USDT,0.71110000,0.71850000,0.70920000,0.71460000,1213702.00000000,866749.15920000,2893
1647435600000,2022-03-16 13:00:00,ALGO/USDT,0.70920000,0.71210000,0.70600000,0.71100000,739370.00000000,524512.69360000,1932
1647432000000,2022-03-16 12:00:00,ALGO/USDT,0.71210000,0.71480000,0.70920000,0.70920000,800272.00000000,569820.88960000,1960
1647428400000,2022-03-16 11:00:00,ALGO/USDT,0.71050000,0.71450000,0.70770000,0.71200000,820474.00000000,583332.61170000,1972
1647424800000,2022-03-16 10:00:00,ALGO/USDT,0.71530000,0.71830000,0.71030000,0.71050000,823224.00000000,588289.06800000,2336
1647421200000,2022-03-16 09:00:00,ALGO/USDT,0.71290000,0.71610000,0.71040000,0.71530000,1397362.00000000,997519.25320000,2798
1647417600000,2022-03-16 08:00:00,ALGO/USDT,0.70680000,0.71490000,0.70600000,0.71260000,1075081.00000000,764450.66270000,2827
1647414000000,2022-03-16 07:00:00,ALGO/USDT,0.70940000,0.70950000,0.70350000,0.70660000,607584.00000000,428938.56850000,1558
1647410400000,2022-03-16 06:00:00,ALGO/USDT,0.70220000,0.70980000,0.70200000,0.70940000,725742.00000000,512848.27200000,1961
1647406800000,2022-03-16 05:00:00,ALGO/USDT,0.70370000,0.70390000,0.69610000,0.70220000,1413041.00000000,989003.46060000,3098
1647403200000,2022-03-16 04:00:00,ALGO/USDT,0.70530000,0.70810000,0.70220000,0.70380000,884647.00000000,623545.88810000,2169
1647399600000,2022-03-16 03:00:00,ALGO/USDT,0.72220000,0.72320000,0.70220000,0.70520000,2592128.00000000,1838272.36340000,6481
1647396000000,2022-03-16 02:00:00,ALGO/USDT,0.72110000,0.73680000,0.71850000,0.72200000,3667897.00000000,2668330.31450000,8916
1647392400000,2022-03-16 01:00:00,ALGO/USDT,0.71620000,0.72840000,0.71560000,0.72120000,2120919.00000000,1534460.34930000,4823
1647388800000,2022-03-16 00:00:00,ALGO/USDT,0.71580000,0.72130000,0.71240000,0.71620000,1342742.00000000,963580.67110000,2688
1647385200000,2022-03-15 23:00:00,ALGO/USDT,0.71560000,0.72310000,0.71230000,0.71590000,778785.00000000,558235.96490000,1964
1647381600000,2022-03-15 22:00:00,ALGO/USDT,0.71970000,0.72160000,0.71190000,0.71550000,1057391.00000000,757566.10900000,2216
1647378000000,2022-03-15 21:00:00,ALGO/USDT,0.71440000,0.72040000,0.70720000,0.71960000,1345366.00000000,960514.63040000,2934
1647374400000,2022-03-15 20:00:00,ALGO/USDT,0.72270000,0.72770000,0.70900000,0.71470000,2869554.00000000,2061196.86070000,6055
1647370800000,2022-03-15 19:00:00,ALGO/USDT,0.70220000,0.72690000,0.70200000,0.72270000,6112045.00000000,4382902.95790000,13770
1647367200000,2022-03-15 18:00:00,ALGO/USDT,0.69760000,0.70300000,0.69540000,0.70220000,815124.00000000,569518.07100000,2203
1647363600000,2022-03-15 17:00:00,ALGO/USDT,0.69820000,0.69950000,0.69130000,0.69760000,804887.00000000,559596.63010000,2115
1647360000000,2022-03-15 16:00:00,ALGO/USDT,0.69520000,0.70220000,0.69310000,0.69810000,900127.00000000,628306.10550000,2396
1647356400000,2022-03-15 15:00:00,ALGO/USDT,0.69410000,0.70000000,0.69280000,0.69520000,880621.00000000,613913.88810000,2087
1647352800000,2022-03-15 14:00:00,ALGO/USDT,0.69030000,0.69810000,0.68910000,0.69450000,1242323.00000000,862203.32330000,2814
1647349200000,2022-03-15 13:00:00,ALGO/USDT,0.69220000,0.69420000,0.68530000,0.69030000,968658.00000000,669206.84410000,2195
1647345600000,2022-03-15 12:00:00,ALGO/USDT,0.68740000,0.69420000,0.68640000,0.69230000,728986.00000000,503916.31490000,2235
1647342000000,2022-03-15 11:00:00,ALGO/USDT,0.68670000,0.69030000,0.68580000,0.68750000,536363.00000000,369027.77050000,1477
1647338400000,2022-03-15 10:00:00,ALGO/USDT,0.68560000,0.68790000,0.68460000,0.68670000,633411.00000000,434800.69390000,1591
1647334800000,2022-03-15 09:00:00,ALGO/USDT,0.68480000,0.68760000,0.68200000,0.68550000,801225.00000000,549191.38200000,1741
1647331200000,2022-03-15 08:00:00,ALGO/USDT,0.68490000,0.68600000,0.68160000,0.68480000,684151.00000000,468072.29100000,1650
1647327600000,2022-03-15 07:00:00,ALGO/USDT,0.68760000,0.68990000,0.67790000,0.68490000,1835677.00000000,1252830.68070000,3712
1647324000000,2022-03-15 06:00:00,ALGO/USDT,0.68590000,0.69000000,0.68570000,0.68770000,469531.00000000,323283.02240000,1292
1647320400000,2022-03-15 05:00:00,ALGO/USDT,0.68460000,0.68670000,0.68320000,0.68600000,471889.00000000,323258.79440000,1349
1647316800000,2022-03-15 04:00:00,ALGO/USDT,0.68490000,0.69350000,0.68190000,0.68470000,1304955.00000000,896716.81020000,3151
1647313200000,2022-03-15 03:00:00,ALGO/USDT,0.69590000,0.69700000,0.68330000,0.68500000,1342943.00000000,923662.64450000,3082
1647309600000,2022-03-15 02:00:00,ALGO/USDT,0.69610000,0.70070000,0.69510000,0.69600000,899621.00000000,627322.12300000,1792
1647306000000,2022-03-15 01:00:00,ALGO/USDT,0.70660000,0.70730000,0.69470000,0.69620000,936749.00000000,654646.44410000,2348
1647302400000,2022-03-15 00:00:00,ALGO/USDT,0.70630000,0.70870000,0.70190000,0.70670000,560489.00000000,395500.28300000,1779
1647298800000,2022-03-14 23:00:00,ALGO/USDT,0.70160000,0.70710000,0.70110000,0.70630000,611093.00000000,430317.97120000,1495
